datetime_UTC,dec_year_UTC,yyyy,mm,dd,HH,ch4_ppb,ch4_SD,ch4_n_minutes,ch4_min,ch4_max,ch4_uncertainty,ch4_flags
2018-02-21 21:00:00,2018.142123,2018,02,21,21,1913.75,0.53,19,1913.02,1914.80,0.595,P..
2018-02-21 22:00:00,2018.142237,2018,02,21,22,1917.51,1.92,19,1914.05,1920.35,0.598,P..
2018-02-21 23:00:00,2018.142352,2018,02,21,23,1909.00,1.16,19,1906.72,1910.72,0.593,P..
2018-02-22 00:00:00,2018.142466,2018,02,22,00,1916.20,2.07,19,1913.72,1920.52,0.597,P..
2018-02-22 01:00:00,2018.142580,2018,02,22,01,1924.38,13.49,19,1906.42,1943.64,0.604,P..
2018-02-22 02:00:00,2018.142694,2018,02,22,02,1927.38,3.29,19,1919.79,1932.72,0.605,P..
2018-02-22 03:00:00,2018.142808,2018,02,22,03,1946.87,6.26,19,1935.66,1956.61,0.626,P..
2018-02-22 04:00:00,2018.142922,2018,02,22,04,1987.13,3.77,19,1978.90,1995.01,0.680,P..
2018-02-22 05:00:00,2018.143037,2018,02,22,05,1988.63,6.51,19,1980.11,1999.63,0.683,P..
2018-02-22 06:00:00,2018.143151,2018,02,22,06,1978.89,3.91,19,1972.72,1984.29,0.668,P..
2018-02-22 07:00:00,2018.143265,2018,02,22,07,1983.91,4.00,19,1978.38,1990.20,0.676,P..
2018-02-22 08:00:00,2018.143379,2018,02,22,08,1988.53,5.70,19,1981.67,1998.27,0.684,P..
2018-02-22 09:00:00,2018.143493,2018,02,22,09,1995.71,4.38,19,1989.00,2003.38,0.696,P..
2018-02-22 10:00:00,2018.143607,2018,02,22,10,1995.88,1.41,19,1992.36,1998.14,0.698,P..
2018-02-22 11:00:00,2018.143721,2018,02,22,11,2016.25,3.37,19,2011.00,2025.51,0.734,P..
2018-02-22 12:00:00,2018.143836,2018,02,22,12,2014.32,1.79,19,2010.77,2016.55,0.730,P..
2018-02-22 13:00:00,2018.143950,2018,02,22,13,2014.11,2.65,19,2007.92,2018.21,0.729,P..
2018-02-22 14:00:00,2018.144064,2018,02,22,14,2020.51,3.20,19,2013.54,2025.63,0.732,P..
2018-02-22 15:00:00,2018.144178,2018,02,22,15,2022.74,2.24,19,2018.06,2026.14,0.735,P..
2018-02-22 16:00:00,2018.144292,2018,02,22,16,2031.38,3.13,19,2024.06,2036.33,0.750,P..
2018-02-22 17:00:00,2018.144406,2018,02,22,17,2042.79,3.87,19,2029.29,2049.38,0.771,P..
2018-02-22 18:00:00,2018.144521,2018,02,22,18,2058.72,5.08,19,2051.81,2070.35,0.801,P..
2018-02-22 19:00:00,2018.144635,2018,02,22,19,1993.83,14.90,19,1977.66,2053.42,0.685,P..
2018-02-22 20:00:00,2018.144749,2018,02,22,20,2054.52,14.56,19,1995.98,2066.40,0.792,P..
2018-02-22 21:00:00,2018.144863,2018,02,22,21,2033.14,8.48,19,2022.50,2052.92,0.751,P..
2018-02-22 22:00:00,2018.144977,2018,02,22,22,nan,nan,0,nan,nan,nan,P..
2018-02-22 23:00:00,2018.145091,2018,02,22,23,2034.53,7.60,19,2017.12,2042.41,0.754,P..
2018-02-23 00:00:00,2018.145205,2018,02,23,00,2000.31,1.71,19,1995.44,2002.23,0.695,P..
2018-02-23 01:00:00,2018.145320,2018,02,23,01,2011.86,5.92,19,1995.63,2017.81,0.715,P..
2018-02-23 02:00:00,2018.145434,2018,02,23,02,2003.34,4.32,19,1997.00,2011.15,0.702,P..
2018-02-23 03:00:00,2018.145548,2018,02,23,03,2000.26,3.76,19,1994.00,2006.89,0.699,P..
2018-02-23 04:00:00,2018.145662,2018,02,23,04,2014.77,3.46,19,2010.13,2021.14,0.725,P..
2018-02-23 05:00:00,2018.145776,2018,02,23,05,2028.55,10.05,19,2006.28,2047.66,0.751,P..
2018-02-23 06:00:00,2018.145890,2018,02,23,06,2012.59,2.66,19,2009.19,2017.94,0.732,P..
2018-02-23 07:00:00,2018.146005,2018,02,23,07,2013.77,10.20,19,2000.08,2028.90,0.736,P..
2018-02-23 08:00:00,2018.146119,2018,02,23,08,2006.42,4.85,19,1994.86,2013.27,0.725,P..
2018-02-23 09:00:00,2018.146233,2018,02,23,09,1993.73,12.47,19,1973.79,2015.24,0.707,P..
2018-02-23 10:00:00,2018.146347,2018,02,23,10,1984.66,5.89,19,1970.84,1995.30,0.692,P..
2018-02-23 11:00:00,2018.146461,2018,02,23,11,2012.17,5.33,20,1999.34,2023.59,0.736,P..
2018-02-23 12:00:00,2018.146575,2018,02,23,12,2021.19,17.36,19,1993.94,2047.01,0.743,P..
2018-02-23 13:00:00,2018.146689,2018,02,23,13,2023.90,11.27,19,2003.04,2059.77,0.747,P..
2018-02-23 14:00:00,2018.146804,2018,02,23,14,2000.16,11.84,19,1983.58,2024.21,0.707,P..
2018-02-23 15:00:00,2018.146918,2018,02,23,15,2017.66,7.52,19,2005.95,2029.40,0.735,P..
2018-02-23 16:00:00,2018.147032,2018,02,23,16,1989.13,15.14,19,1974.21,2029.31,0.690,P..
2018-02-23 17:00:00,2018.147146,2018,02,23,17,1986.43,4.94,19,1976.47,1994.22,0.685,P..
2018-02-23 18:00:00,2018.147260,2018,02,23,18,2035.18,7.19,19,2023.45,2047.50,0.766,P..
2018-02-23 19:00:00,2018.147374,2018,02,23,19,2020.75,36.88,19,1982.30,2097.39,0.745,P..
2018-02-23 20:00:00,2018.147489,2018,02,23,20,2039.18,41.92,19,1981.48,2097.47,0.779,P..
2018-02-23 21:00:00,2018.147603,2018,02,23,21,2025.92,4.05,17,2018.49,2031.50,0.748,P..
2018-02-23 22:00:00,2018.147717,2018,02,23,22,2035.48,9.24,19,2017.70,2048.15,0.775,P..
2018-02-23 23:00:00,2018.147831,2018,02,23,23,2170.84,49.28,19,2044.35,2223.73,1.083,P..
2018-02-24 00:00:00,2018.147945,2018,02,24,00,2030.63,55.31,19,1995.02,2193.42,0.773,P..
2018-02-24 01:00:00,2018.148059,2018,02,24,01,2020.07,8.77,19,2006.48,2037.70,0.745,P..
2018-02-24 02:00:00,2018.148174,2018,02,24,02,2064.15,18.94,19,2020.29,2091.89,0.833,P..
2018-02-24 03:00:00,2018.148288,2018,02,24,03,2067.89,17.35,19,2036.22,2096.15,0.840,P..
2018-02-24 04:00:00,2018.148402,2018,02,24,04,2100.35,14.65,19,2053.63,2123.05,0.911,P..
2018-02-24 05:00:00,2018.148516,2018,02,24,05,2106.07,16.21,19,2076.21,2130.78,0.924,P..
2018-02-24 06:00:00,2018.148630,2018,02,24,06,2093.05,26.31,19,2061.15,2142.64,0.895,P..
2018-02-24 07:00:00,2018.148744,2018,02,24,07,2127.41,22.24,19,2078.60,2169.43,0.973,P..
2018-02-24 08:00:00,2018.148858,2018,02,24,08,2091.60,12.72,19,2082.34,2132.85,0.889,P..
2018-02-24 09:00:00,2018.148973,2018,02,24,09,nan,nan,0,nan,nan,nan,P..
2018-02-24 10:00:00,2018.149087,2018,02,24,10,2133.93,17.78,19,2100.80,2159.68,0.967,P..
2018-02-24 11:00:00,2018.149201,2018,02,24,11,2157.18,19.26,19,2129.94,2185.76,1.020,P..
2018-02-24 12:00:00,2018.149315,2018,02,24,12,2524.38,103.61,19,2363.79,2676.80,1.967,P..
2018-02-24 13:00:00,2018.149429,2018,02,24,13,2320.54,82.74,19,2234.90,2490.58,1.427,P..
2018-02-24 14:00:00,2018.149543,2018,02,24,14,2259.95,12.93,19,2245.11,2277.14,1.269,P..
2018-02-24 15:00:00,2018.149658,2018,02,24,15,2218.44,6.18,19,2207.62,2231.88,1.165,P..
2018-02-24 16:00:00,2018.149772,2018,02,24,16,2284.83,11.72,19,2260.55,2301.23,1.332,P..
2018-02-24 17:00:00,2018.149886,2018,02,24,17,2162.48,11.26,19,2144.69,2189.24,1.028,P..
2018-02-24 18:00:00,2018.150000,2018,02,24,18,2118.68,12.96,19,2101.36,2142.06,0.927,P..
2018-02-24 19:00:00,2018.150114,2018,02,24,19,2109.23,13.54,19,2077.17,2121.88,0.905,P..
2018-02-24 20:00:00,2018.150228,2018,02,24,20,2140.07,3.55,19,2134.73,2145.97,0.975,P..
2018-02-24 21:00:00,2018.150342,2018,02,24,21,2090.04,4.97,19,2079.14,2097.02,0.878,P..
2018-02-24 22:00:00,2018.150457,2018,02,24,22,2099.56,5.02,19,2089.77,2108.30,0.899,P..
2018-02-24 23:00:00,2018.150571,2018,02,24,23,2098.03,3.69,19,2090.42,2105.08,0.896,P..
2018-02-25 00:00:00,2018.150685,2018,02,25,00,2076.93,3.32,19,2070.54,2082.48,0.849,P..
2018-02-25 01:00:00,2018.150799,2018,02,25,01,2095.02,3.35,19,2087.43,2099.10,0.889,P..
2018-02-25 02:00:00,2018.150913,2018,02,25,02,2104.60,4.08,19,2099.30,2113.89,0.911,P..
2018-02-25 03:00:00,2018.151027,2018,02,25,03,2112.86,2.98,19,2106.24,2117.25,0.931,P..
2018-02-25 04:00:00,2018.151142,2018,02,25,04,2145.28,8.49,19,2133.18,2156.67,1.008,P..
2018-02-25 05:00:00,2018.151256,2018,02,25,05,2148.13,4.32,19,2139.54,2154.56,1.016,P..
2018-02-25 06:00:00,2018.151370,2018,02,25,06,2179.33,11.90,19,2154.36,2194.42,1.094,P..
2018-02-25 07:00:00,2018.151484,2018,02,25,07,2225.05,30.26,19,2180.27,2294.11,1.182,P..
2018-02-25 08:00:00,2018.151598,2018,02,25,08,2135.62,7.80,15,2120.12,2149.68,0.957,P..
2018-02-25 09:00:00,2018.151712,2018,02,25,09,2148.26,12.91,19,2128.84,2182.32,0.996,P..
2018-02-25 10:00:00,2018.151826,2018,02,25,10,2168.30,25.10,19,2127.15,2217.98,1.043,P..
2018-02-25 11:00:00,2018.151941,2018,02,25,11,2128.37,14.60,19,2097.55,2150.74,0.950,P..
2018-02-25 12:00:00,2018.152055,2018,02,25,12,2113.09,8.51,19,2092.53,2126.56,0.915,P..
2018-02-25 13:00:00,2018.152169,2018,02,25,13,2139.54,8.88,19,2116.82,2149.81,0.975,P..
2018-02-25 14:00:00,2018.152283,2018,02,25,14,2159.10,15.99,19,2133.35,2184.83,1.021,P..
2018-02-25 15:00:00,2018.152397,2018,02,25,15,2136.91,11.76,19,2120.91,2156.65,0.969,P..
2018-02-25 16:00:00,2018.152511,2018,02,25,16,2228.35,56.63,19,2127.55,2308.23,1.191,P..
2018-02-25 17:00:00,2018.152626,2018,02,25,17,2234.37,26.45,19,2192.17,2276.73,1.204,P..
2018-02-25 18:00:00,2018.152740,2018,02,25,18,nan,nan,0,nan,nan,nan,P..
2018-02-25 19:00:00,2018.152854,2018,02,25,19,2158.00,14.42,19,2122.65,2176.69,1.018,P..
2018-02-25 20:00:00,2018.152968,2018,02,25,20,2139.99,9.08,19,2124.29,2156.05,0.996,P..
2018-02-25 21:00:00,2018.153082,2018,02,25,21,2133.96,6.93,19,2122.91,2146.32,0.982,P..
2018-02-25 22:00:00,2018.153196,2018,02,25,22,2143.58,9.53,19,2134.48,2169.80,1.006,P..
2018-02-25 23:00:00,2018.153311,2018,02,25,23,2295.96,28.19,19,2272.63,2358.17,1.401,P..
2018-02-26 00:00:00,2018.153425,2018,02,26,00,2419.04,83.99,19,2253.60,2551.68,1.742,P..
2018-02-26 01:00:00,2018.153539,2018,02,26,01,2814.86,52.52,19,2694.45,2874.16,2.869,P..
2018-02-26 02:00:00,2018.153653,2018,02,26,02,2411.85,84.23,19,2314.46,2549.71,1.724,P..
2018-02-26 03:00:00,2018.153767,2018,02,26,03,2597.71,30.25,19,2514.47,2641.09,2.248,P..
2018-02-26 04:00:00,2018.153881,2018,02,26,04,2647.57,58.29,19,2570.59,2787.89,2.392,P..
2018-02-26 05:00:00,2018.153995,2018,02,26,05,2520.67,51.36,19,2404.41,2594.51,2.033,P..
2018-02-26 06:00:00,2018.154110,2018,02,26,06,2572.08,6.76,20,2560.71,2584.19,2.183,P..
2018-02-26 07:00:00,2018.154224,2018,02,26,07,2527.81,43.54,19,2437.47,2582.55,1.983,P..
2018-02-26 08:00:00,2018.154338,2018,02,26,08,2543.50,24.11,19,2519.26,2604.13,2.024,P..
2018-02-26 09:00:00,2018.154452,2018,02,26,09,2477.70,41.09,19,2427.11,2540.16,1.847,P..
2018-02-26 10:00:00,2018.154566,2018,02,26,10,2168.40,39.85,19,2096.88,2242.40,1.055,P..
2018-02-26 11:00:00,2018.154680,2018,02,26,11,2058.35,10.51,19,2042.35,2085.39,0.811,P..
2018-02-26 12:00:00,2018.154795,2018,02,26,12,2044.18,6.00,19,2035.63,2055.43,0.782,P..
2018-02-26 13:00:00,2018.154909,2018,02,26,13,2049.59,3.44,19,2044.20,2057.86,0.791,P..
2018-02-26 14:00:00,2018.155023,2018,02,26,14,2052.76,4.83,19,2044.91,2059.06,0.796,P..
2018-02-26 15:00:00,2018.155137,2018,02,26,15,2043.84,3.05,19,2039.25,2049.69,0.779,P..
2018-02-26 16:00:00,2018.155251,2018,02,26,16,2043.80,4.58,19,2037.13,2052.80,0.779,P..
2018-02-26 17:00:00,2018.155365,2018,02,26,17,2017.81,3.57,14,2014.14,2025.77,0.727,P..
2018-02-26 18:00:00,2018.155479,2018,02,26,18,2020.59,4.70,19,2013.73,2030.20,0.737,P..
2018-02-26 19:00:00,2018.155594,2018,02,26,19,2004.35,9.95,19,1993.75,2024.55,0.711,P..
2018-02-26 20:00:00,2018.155708,2018,02,26,20,1996.06,2.28,19,1992.05,1999.80,0.699,P..
2018-02-26 21:00:00,2018.155822,2018,02,26,21,2000.14,3.11,19,1994.12,2007.05,0.713,P..
2018-02-26 22:00:00,2018.155936,2018,02,26,22,2006.97,6.04,19,1998.10,2018.56,0.727,P..
2018-02-26 23:00:00,2018.156050,2018,02,26,23,2003.80,7.95,19,1985.38,2014.12,0.725,P..
2018-02-27 00:00:00,2018.156164,2018,02,27,00,1987.29,2.43,19,1983.94,1991.03,0.701,P..
2018-02-27 01:00:00,2018.156279,2018,02,27,01,2005.39,11.18,19,1987.05,2021.01,0.735,P..
2018-02-27 02:00:00,2018.156393,2018,02,27,02,2021.56,6.92,19,2013.62,2038.82,0.767,P..
2018-02-27 03:00:00,2018.156507,2018,02,27,03,1996.43,11.91,19,1986.44,2019.01,0.729,P..
2018-02-27 04:00:00,2018.156621,2018,02,27,04,2003.87,13.19,19,1985.83,2025.08,0.742,P..
2018-02-27 05:00:00,2018.156735,2018,02,27,05,nan,nan,0,nan,nan,nan,P..
2018-02-27 06:00:00,2018.156849,2018,02,27,06,2037.69,5.65,20,2030.80,2050.62,0.796,P..
2018-02-27 07:00:00,2018.156963,2018,02,27,07,2036.49,5.38,19,2027.91,2044.53,0.779,P..
2018-02-27 08:00:00,2018.157078,2018,02,27,08,2032.77,5.88,19,2024.30,2045.20,0.769,P..
2018-02-27 09:00:00,2018.157192,2018,02,27,09,2047.77,2.01,19,2044.56,2051.65,0.793,P..
2018-02-27 10:00:00,2018.157306,2018,02,27,10,2035.68,3.30,19,2028.88,2040.29,0.768,P..
2018-02-27 11:00:00,2018.157420,2018,02,27,11,2011.10,4.89,19,2001.30,2018.21,0.722,P..
2018-02-27 12:00:00,2018.157534,2018,02,27,12,2012.18,12.58,19,2002.00,2057.97,0.722,P..
2018-02-27 13:00:00,2018.157648,2018,02,27,13,2133.26,22.70,19,2085.31,2170.45,0.966,P..
2018-02-27 14:00:00,2018.157763,2018,02,27,14,2117.80,19.67,19,2078.41,2158.76,0.930,P..
2018-02-27 15:00:00,2018.157877,2018,02,27,15,2065.61,3.97,19,2059.66,2074.09,0.818,P..
2018-02-27 16:00:00,2018.157991,2018,02,27,16,2001.22,3.28,19,1995.44,2006.65,0.700,P..
2018-02-27 17:00:00,2018.158105,2018,02,27,17,1961.86,6.01,19,1956.36,1979.75,0.645,P..
2018-02-27 18:00:00,2018.158219,2018,02,27,18,1955.46,1.03,17,1953.90,1957.16,0.639,P..
2018-02-27 19:00:00,2018.158333,2018,02,27,19,1958.43,1.99,19,1956.14,1962.17,0.648,P..
2018-02-27 20:00:00,2018.158447,2018,02,27,20,1956.31,1.29,19,1953.96,1959.69,0.647,P..
2018-02-27 21:00:00,2018.158562,2018,02,27,21,1965.07,3.28,19,1960.40,1974.97,0.661,P..
2018-02-27 22:00:00,2018.158676,2018,02,27,22,1957.58,1.35,19,1955.52,1960.14,0.654,P..
2018-02-27 23:00:00,2018.158790,2018,02,27,23,1960.20,2.13,19,1956.79,1964.37,0.660,P..
2018-02-28 00:00:00,2018.158904,2018,02,28,00,1956.53,2.98,19,1953.43,1964.71,0.657,P..
2018-02-28 01:00:00,2018.159018,2018,02,28,01,1982.93,3.87,19,1973.49,1987.13,0.696,P..
2018-02-28 02:00:00,2018.159132,2018,02,28,02,2009.35,7.73,19,1995.42,2022.95,0.740,P..
2018-02-28 03:00:00,2018.159247,2018,02,28,03,1994.97,2.76,19,1988.46,1998.81,0.715,P..
2018-02-28 04:00:00,2018.159361,2018,02,28,04,1990.73,3.55,13,1984.50,1996.32,0.701,P..
2018-02-28 05:00:00,2018.159475,2018,02,28,05,1990.22,7.61,19,1981.31,2006.64,0.696,P..
2018-02-28 06:00:00,2018.159589,2018,02,28,06,2015.30,6.20,19,2002.77,2024.86,0.734,P..
2018-02-28 07:00:00,2018.159703,2018,02,28,07,2012.36,6.60,19,2003.73,2027.56,0.727,P..
2018-02-28 08:00:00,2018.159817,2018,02,28,08,2038.14,19.57,19,2003.45,2063.44,0.773,P..
2018-02-28 09:00:00,2018.159932,2018,02,28,09,2081.12,13.19,19,2056.88,2102.70,0.856,P..
2018-02-28 10:00:00,2018.160046,2018,02,28,10,2106.37,6.50,19,2094.65,2124.61,0.909,P..
2018-02-28 11:00:00,2018.160160,2018,02,28,11,2097.55,43.58,19,2047.50,2168.53,0.894,P..
2018-02-28 12:00:00,2018.160274,2018,02,28,12,2065.41,14.00,19,2043.65,2091.34,0.824,P..
2018-02-28 13:00:00,2018.160388,2018,02,28,13,2051.04,14.10,19,2038.13,2079.68,0.795,P..
2018-02-28 14:00:00,2018.160502,2018,02,28,14,nan,nan,0,nan,nan,nan,P..
2018-02-28 15:00:00,2018.160616,2018,02,28,15,2045.36,1.24,19,2043.12,2046.95,0.784,P..
