OBJECTID,FEATURE1,FEATURE2,FEATURE3,SHAPE.LEN
4856,Ridge,Longitudinal, ,0.0159082205295437
4858,Ridge,Longitudinal, ,0.0117297136283163
4862,Ridge,Longitudinal, ,0.0220899196862752
4876,Ridge,Longitudinal, ,0.0338317170615671
4884,Ridge,Longitudinal, ,0.0114329581286421
4907,Ridge,Transverse, ,0.0108896121645709
4911,Ridge,Transverse, ,0.0238136647451947
4915,Ridge,Transverse, ,0.0151552314718211
4917,Ridge,Transverse, ,0.00497596933941298
4926,Ridge,Transverse, ,0.0155972515920047
4941,Ridge,Transverse, ,0.0123095650258781
4947,Ridge,Transverse, ,0.0072486737231615
4950,Ridge,Transverse, ,0.0193821408603504
4957,Ridge,Transverse, ,0.0134919021819456
4968,Ridge,Transverse, ,0.0254151961022627
4969,Ridge,Transverse, ,0.0218879721922225
4985,Ridge,Transverse, ,0.0143832106328761
5003,Ridge,Transverse, ,0.0163372267841481
5006,Ridge,Transverse, ,0.0100844443217229
5008,Ridge,Transverse, ,0.0179050494723094
5019,Ridge,Transverse, ,0.00553150248393762
5021,Ridge,Transverse, ,0.00882836663718505
5023,Ridge,Transverse, ,0.00861948920675489
5027,Ridge,Transverse, ,0.00913185788892912
5055,River Channel,Large,Not Buried,0.0401517061092099
5070,River Channel,Small,Not Buried,0.0386111636836766
5075,Esker, , ,0.0210469587200224
5079,Ice Margin,Uncertain, ,0.0227700086078436
8620,Ridge,Transverse, ,0.0161038778672614
8667,Ridge,Transverse, ,0.0124322921740969
8700,Ridge,Transverse, ,0.0231657521627799
8806,Esker, , ,0.015544790394071
8808,Esker, , ,0.000229680710668092
8809,Esker, , ,0.0119951807545517
8825,Esker, , ,0.0301205525332588
8827,Esker, , ,0.0404043899746528
8829,Esker, , ,0.0289504641305489
8833,Ridge,Compaction, ,0.0125614016005152
8834,Ridge,Compaction, ,0.00352110151898034
8849,Beach Ridge, , ,0.104614997149739
8873,Ridge,Longitudinal, ,0.0196470982154753
8874,Ridge,Longitudinal, ,0.0174444967052779
8875,Ridge,Longitudinal, ,0.0126021975087614
8877,Ridge,Longitudinal, ,0.04627650691563
8885,Ridge,Longitudinal, ,0.0147079386773354
8895,Ridge,Transverse, ,0.0248392386859267
8897,Ridge,Transverse, ,0.00697120990013279
8908,Ridge,Transverse, ,0.00856240282690957
8911,Ridge,Transverse, ,0.016670418917738
8945,Ridge,Transverse, ,0.0100089091894777
8965,River Channel,Small,Not Buried,0.00120815679908043
8978,River Channel,Small,Not Buried,0.00850892514220735
8985,Ridge,Compaction, ,0.00789553317591108
8998,Esker, , ,0.0102443818105362
9012,Ridge,Compaction, ,0.148253689390178
9035,Ridge,Transverse, ,0.0209225035265554
9036,Ridge,Transverse, ,0.0154560882339278
9089,Ridge,Transverse, ,0.0160996921882424
9097,Ridge,Transverse, ,0.0177170856411728
9148,Ridge,Transverse, ,0.0108222672728794
9157,Ridge,Transverse, ,0.00849353065610227
9166,Ridge,Transverse, ,0.00904117049616965
9205,Ridge,Transverse, ,0.0115590044328606
9207,Ridge,Transverse, ,0.0186128052864017
2641,Ridge,Iceberg Marks, ,0.013054274218748
2642,Ridge,Iceberg Marks, ,0.00850503012353425
2645,Ridge,Iceberg Marks, ,0.0120256824344961
2660,Ridge,Iceberg Marks, ,0.0145547060353971
2664,Ridge,Iceberg Marks, ,0.0113917819544113
2666,Ridge,Iceberg Marks, ,0.035310439916923
2671,Ridge,Iceberg Marks, ,0.0123537101609736
2678,Ridge,Iceberg Marks, ,0.0289775884089483
2679,Ridge,Iceberg Marks, ,0.012206898248921
2681,Ridge,Iceberg Marks, ,0.0340819576679099
2709,Ridge,Iceberg Marks, ,0.00857845634963898
2715,Ridge,Iceberg Marks, ,0.0180333542244968
2734,Ridge,Iceberg Marks, ,0.0221917868252434
2744,Ridge,Iceberg Marks, ,0.0130762156927963
2747,Ridge,Iceberg Marks, ,0.0103519198839653
2769,Ridge,Iceberg Marks, ,0.0102719560900094
2776,Ridge,Iceberg Marks, ,0.0196836342090004
2800,Ridge,Iceberg Marks, ,0.0218247609561339
2804,Ridge,Iceberg Marks, ,0.0112226595392419
2810,Ridge,Iceberg Marks, ,0.0190561662596796
2814,Ridge,Iceberg Marks, ,0.0367109508762336
2821,Ridge,Iceberg Marks, ,0.0161824271635499
2831,Ridge,Iceberg Marks, ,0.015419372752958
2836,Ridge,Iceberg Marks, ,0.0156221354569572
2849,Ridge,Iceberg Marks, ,0.0231766258587797
2859,Ridge,Iceberg Marks, ,0.0141206405139852
2866,Ridge,Iceberg Marks, ,0.0216472147036354
2871,Ridge,Iceberg Marks, ,0.0177443405893596
2874,Ridge,Iceberg Marks, ,0.0145379269430046
2885,Ridge,Iceberg Marks, ,0.0203356988251536
2886,Ridge,Iceberg Marks, ,0.00979414160978613
2891,Ridge,Iceberg Marks, ,0.0131860755169663
2899,Ridge,Iceberg Marks, ,0.00731163200384217
2901,Ridge,Iceberg Marks, ,0.0277088294762259
2940,Ridge,Iceberg Marks, ,0.0149597237863734
2950,Ridge,Iceberg Marks, ,0.0232045174012664
728,Ice Margin,Uncertain, ,0.273775464430097
739,Ice Margin,Known, ,0.356953763978731
751,Esker, , ,0.0292074135613045
764,Esker, , ,0.0430588095521859
769,Esker, , ,0.043025239032947
806,Esker, , ,0.0247654850183961
814,Esker, , ,0.0214540730146556
828,Esker, , ,0.0208056336682725
845,Esker, , ,0.0509236445849888
871,Esker, , ,0.0386664871756856
876,Esker, , ,0.0256350238524932
881,Esker, , ,0.0365357654745457
886,Esker, , ,0.0504539928810821
895,Esker, , ,0.0414274804175146
900,Esker, , ,0.0359737755452448
902,Esker, , ,0.0236361105603671
904,Esker, , ,0.0387032276987539
909,Esker, , ,0.0171304744744847
934,Esker, , ,0.0210028081796709
952,Esker, , ,0.0827107033099372
5084,River Channel,Large,Not Buried,0.140604501288911
5089,River Channel,Large,Not Buried,0.0125601578224347
5093,River Channel,Large,Not Buried,0.0515767502143119
5132,Ridge,Transverse, ,0.0201256102856071
5139,Ridge,Transverse, ,0.0166278184456705
5146,Ridge,Transverse, ,0.00581904767871469
5159,River Channel,Large,Not Buried,0.0698625299227275
5183,River Channel,Large,Not Buried,0.0719222428040779
5194,Esker, , ,0.0142540469563155
5206,River Channel,Small,Partly Buried,0.0350536683054944
5208,Esker, , ,0.0200213384488595
5241,Ridge,Compaction, ,0.0123321730197699
5242,Ridge,Compaction, ,0.00806033426085959
5258,Esker, , ,0.0134241711072343
5260,Ice Margin,Known, ,0.0153966453557063
5263,River Channel,Small,Not Buried,0.00307453539428136
5268,River Channel,Small,Not Buried,0.0189608924487424
5293,River Channel,Small,Not Buried,0.0526621178189369
5304,Esker, , ,0.0172661656244719
5327,River Channel,Small,Partly Buried,0.0699716334994904
5329,Ridge,Compaction, ,0.0113815183093194
5342,Ridge,Compaction, ,0.00584936536570131
5362,Ridge,Compaction, ,0.00586698763118084
5365,Ridge,Compaction, ,0.0184027967613816
5372,Ridge,Compaction, ,0.00810957387088379
5383,Ridge,Compaction, ,0.0181492101522387
5397,Ridge,Longitudinal, ,0.0377200168560731
5401,Ice Margin,Known, ,0.0759524906296363
9222,Ridge,Transverse, ,0.0247714986920852
9226,Ridge,Transverse, ,0.0164208865277294
9233,Ridge,Transverse, ,0.0166038104952282
9238,Ridge,Transverse, ,0.00969206165583283
9251,Ridge,Longitudinal, ,0.0147954085293656
9253,River Channel,Large,Not Buried,0.0508418039115728
9277,Ridge,Transverse, ,0.00607120128922522
9278,Ridge,Transverse, ,0.0359094908502049
9286,Ridge,Transverse, ,0.0118775506971195
9300,Ridge,Transverse, ,0.0214387632915522
9303,Ridge,Transverse, ,0.0194484702216702
9306,Ridge,Transverse, ,0.0175141916507617
9309,Ridge,Transverse, ,0.0138261412307155
9335,River Channel,Small,Partly Buried,0.0124231019548824
9338,River Channel,Small,Partly Buried,0.0163172921463271
9353,River Channel,Small,Not Buried,0.000659082650932283
9358,River Channel,Small,Not Buried,0.0319004040108043
9388,Ridge,Longitudinal, ,0.0122208869611813
9391,Esker, , ,0.0375777938608156
9397,River Channel,Small,Not Buried,0.0718778987537946
9407,River Channel,Small,Not Buried,0.0855533912514317
9412,Ice Margin,Uncertain, ,0.100882503119063
9422,Esker, , ,0.0844216959019796
9426,Esker, , ,0.0180536889926492
9438,Esker, , ,0.0161869987934469
9445,Esker, , ,0.0201665605343177
9457,Esker, , ,0.0279445895103883
9471,Ridge,Longitudinal, ,0.0161510626521522
9476,Esker, , ,0.0124438643484374
9493,Ridge,Longitudinal, ,0.0140518806589947
9501,Beach Ridge, , ,0.00433596980883469
9502,Esker, , ,0.00929362865310508
1587,Ridge,Transverse, ,0.0101254679405987
1597,Ridge,Transverse, ,0.00957402876198372
1602,Ridge,Transverse, ,0.00607495968095962
1605,Ridge,Transverse, ,0.00949641893770949
1606,Ridge,Transverse, ,0.00801696473187328
1623,Ridge,Transverse, ,0.0153081345799072
1636,Ridge,Transverse, ,0.0161908069400093
1640,Ridge,Transverse, ,0.011854845404416
1646,Ridge,Transverse, ,0.0165408679793653
1647,Ridge,Transverse, ,0.0112798769681895
1664,Ridge,Transverse, ,0.0143001296887186
1672,Ridge,Transverse, ,0.0253044362820638
1679,Ridge,Transverse, ,0.0101311323402901
1684,Ridge,Transverse, ,0.00613394750752442
1694,Ridge,Transverse, ,0.015874131322927
1697,Ridge,Transverse, ,0.00814092247484331
1703,Ridge,Transverse, ,0.0149283714431974
1708,Ridge,Transverse, ,0.0187262633924342
1728,Ridge,Transverse, ,0.0136465850280097
1729,Ridge,Transverse, ,0.0151128580915766
1733,Ridge,Transverse, ,0.0112749925454666
1761,Ridge,Transverse, ,0.0105842681927397
1779,Ridge,Transverse, ,0.0133820478419924
1781,Ridge,Transverse, ,0.0139399462151127
1798,Ridge,Transverse, ,0.0136444573839791
1805,Ridge,Transverse, ,0.00677380294771925
1815,Ridge,Transverse, ,0.0205168904326752
1816,Ridge,Transverse, ,0.023188217129159
1823,Ridge,Transverse, ,0.0103228641145768
1867,Ridge,Transverse, ,0.0114986039951769
1869,Ridge,Transverse, ,0.0162416197843212
1875,Ridge,Transverse, ,0.0165350748482327
1903,Ridge,Transverse, ,0.0154326805793735
1912,Ridge,Transverse, ,0.0180827747967959
1922,Ridge,Transverse, ,0.0257899234005872
1925,Ridge,Transverse, ,0.00939358691169401
1935,Ridge,Transverse, ,0.0122257150874353
1222,Beach Ridge, , ,0.0176276682185964
1227,Beach Ridge, , ,0.145312243000547
1266,Ridge,Compaction, ,0.0204293067355622
963,Esker, , ,0.0755190347488047
970,Esker, , ,0.0453197573387178
979,Esker, , ,0.0565208320531589
989,Esker, , ,0.0669125050608535
992,Esker, , ,0.0154013457123547
1009,Esker, , ,0.00850617874055865
1035,Ridge,Longitudinal, ,0.0170649732945507
1040,Ridge,Longitudinal, ,0.0263556624790588
1045,Ridge,Longitudinal, ,0.0160234075633147
1047,Ridge,Longitudinal, ,0.0275962044695473
1060,River Channel,Small,Not Buried,0.000328426246947469
1068,River Channel,Small,Not Buried,0.0185667813050716
1078,River Channel,Small,Not Buried,0.0178613949020701
1094,Esker, , ,0.0100910444876539
1103,Ridge,Longitudinal, ,0.0224208482773567
1126,Ridge,Longitudinal, ,0.0259057522089841
1131,Ridge,Longitudinal, ,0.023198768909241
1146,Ridge,Longitudinal, ,0.0334527146347621
1155,Ridge,Longitudinal, ,0.0201283151501012
1175,Ridge,Longitudinal, ,0.0150299529709609
1176,Ridge,Longitudinal, ,0.0131514154849607
1192,Beach Ridge, , ,0.000428645590281762
1220,Beach Ridge, , ,0.0136721018921602
1234,Beach Ridge, , ,0.0830158777421292
1287,Ridge,Transverse, ,0.0249851563159145
1299,Ridge,Transverse, ,0.0110855799885524
1301,Ridge,Transverse, ,0.0231448201342737
1307,Ridge,Transverse, ,0.011566022650649
1310,Ridge,Transverse, ,0.0198147932545505
1314,Ridge,Transverse, ,0.0138795281615832
1323,Ridge,Transverse, ,0.0142962078732316
1334,Ridge,Transverse, ,0.030298685853164
1340,Ridge,Transverse, ,0.0300612760990768
1347,Ridge,Transverse, ,0.0228797180634873
1365,Ridge,Transverse, ,0.00958881855111546
1367,Ridge,Transverse, ,0.0292967136857321
1368,Ridge,Transverse, ,0.00656782310632983
1372,Ridge,Transverse, ,0.0126109676822409
5418,River Channel,Small,Not Buried,0.0292498540851185
5422,River Channel,Small,Not Buried,0.0202217031853413
5424,River Channel,Small,Not Buried,0.0579826632698052
5435,Esker, , ,0.0193055465397485
5446,Beach Ridge, , ,0.0577710735552073
5486,Ridge,Iceberg Marks, ,0.0255240703184554
5491,Ridge,Iceberg Marks, ,0.0208604527078826
5493,Ridge,Iceberg Marks, ,0.0118539501650258
5497,Ridge,Transverse, ,0.0165296151484012
4824,Esker, , ,0.0166797126679996
4865,Ridge,Longitudinal, ,0.05843831018136
4908,Ridge,Transverse, ,0.0348478069003394
4939,Ridge,Transverse, ,0.0122297997249571
4960,Ridge,Transverse, ,0.0315331386640678
4978,Ridge,Transverse, ,0.0439786255214632
5014,Ridge,Transverse, ,0.00551781029137982
5054,River Channel,Large,Not Buried,0.0733831325877512
5061,Erratic Margin, , ,0.0678552668512423
5062,River Channel,Large,Not Buried,0.133232496366116
5066,Ice Margin,Uncertain, ,0.142726321545057
5073,River Channel,Large,Not Buried,0.0698596008251751
5099,Erratic Margin, , ,0.587653093493388
5152,River Channel,Large,Not Buried,0.0279474016553864
9516,Ridge,Compaction, ,0.0342156131164016
9526,Ridge,Transverse, ,0.0132202751181733
9527,Ridge,Transverse, ,0.012730198064008
9529,Ridge,Transverse, ,0.0369624192933819
9544,Ridge,Transverse, ,0.0216522706118314
9549,Ridge,Transverse, ,0.0144029196407411
9550,Ridge,Transverse, ,0.0218412670676622
8832,River Channel,Large,Not Buried,0.785705458226695
8866,River Channel,Large,Not Buried,0.0546771937878388
8867,Ice Margin,Uncertain, ,0.128018198838231
8925,Ridge,Transverse, ,0.0390838901756096
8975,River Channel,Small,Not Buried,0.0134035702421084
8992,River Channel,Small,Not Buried,0.0560428598114292
8995,River Channel,Small,Not Buried,0.200754989937411
9030,Ridge,Transverse, ,0.0138543466509541
9087,Ridge,Transverse, ,0.0189179845715971
9123,Ridge,Transverse, ,0.0134232664820315
2102,Ridge,Transverse, ,0.00965180552621736
2104,Ridge,Transverse, ,0.00981906091397064
2106,Ridge,Transverse, ,0.00970546385152101
2113,Ridge,Transverse, ,0.00817522109673102
2119,Ridge,Transverse, ,0.0151598455640968
2137,Ridge,Transverse, ,0.0175585278001122
2141,Ridge,Transverse, ,0.0127967063689271
2142,Ridge,Transverse, ,0.024257243980613
2148,Ridge,Transverse, ,0.0312642221076776
2151,Ridge,Transverse, ,0.0121268153755988
2153,Ridge,Transverse, ,0.0177894054374757
2180,Ridge,Transverse, ,0.0230898135094187
2187,Ridge,Transverse, ,0.0159615679331865
2189,Ridge,Transverse, ,0.0212804074146816
2190,Ridge,Transverse, ,0.0267018401020205
2201,Ridge,Transverse, ,0.019233495120674
2209,Ridge,Transverse, ,0.0166734655393067
2215,Ridge,Transverse, ,0.0203583912572002
2229,Ridge,Transverse, ,0.011674331803425
2233,Ridge,Transverse, ,0.00961489181005059
2239,Ridge,Transverse, ,0.0170535323065292
2240,Ridge,Transverse, ,0.0191762572689965
2245,Ridge,Transverse, ,0.0294404659270394
2253,Ridge,Transverse, ,0.0417405707252907
2256,Ridge,Transverse, ,0.0547310216613117
2270,Ridge,Transverse, ,0.0677579027212694
2277,Ridge,Transverse, ,0.00918191220893992
2293,Ridge,Transverse, ,0.0151416697765599
2295,Ridge,Transverse, ,0.0435013573913572
2311,Ridge,Transverse, ,0.0247916066120416
2325,Ridge,Transverse, ,0.0140938669860946
2328,Ridge,Transverse, ,0.0188990394744351
2340,Ridge,Transverse, ,0.0186991240064019
2369,Ridge,Transverse, ,0.0186945145631826
2374,Ridge,Transverse, ,0.0127087306965893
2379,Ridge,Transverse, ,0.014315806489744
2394,Ridge,Transverse, ,0.0515699423572511
2398,Ridge,Transverse, ,0.0170509408822918
2402,Ridge,Transverse, ,0.0166431603160414
2434,Ridge,Transverse, ,0.0243711858271984
2436,Ridge,Transverse, ,0.0113310228406476
1373,Ridge,Transverse, ,0.0231053991807979
1386,Ridge,Transverse, ,0.0160590011089106
1388,Ridge,Transverse, ,0.0212450030046626
1392,Ridge,Transverse, ,0.00801434758714476
1394,Ridge,Transverse, ,0.0211053299939183
1415,Ridge,Transverse, ,0.0209309051617909
1421,Ridge,Transverse, ,0.0187547398696304
1441,Ridge,Transverse, ,0.00566005073154967
1443,Ridge,Transverse, ,0.0188735089473353
1451,Ridge,Transverse, ,0.0209495493136778
1458,Ridge,Transverse, ,0.01225002430005
1460,Ridge,Transverse, ,0.0158974053795809
1468,Ridge,Transverse, ,0.0184577026516365
1486,Ridge,Transverse, ,0.0148268332405569
1494,Ridge,Transverse, ,0.0283194819325732
1498,Ridge,Transverse, ,0.0234282715855853
1506,Ridge,Transverse, ,0.00918765530526723
1521,Ridge,Transverse, ,0.0258245752079959
1560,Ridge,Transverse, ,0.0135748684820691
1570,Ridge,Transverse, ,0.0105995929969715
1585,Ridge,Transverse, ,0.00784984196868872
1598,Ridge,Transverse, ,0.0111295225451995
1609,Ridge,Transverse, ,0.0131628125320717
1625,Ridge,Transverse, ,0.0133282019028409
1639,Ridge,Transverse, ,0.0170911998444917
1641,Ridge,Transverse, ,0.0178456294863019
1660,Ridge,Transverse, ,0.0152977766839936
1666,Ridge,Transverse, ,0.00957317163296859
1674,Ridge,Transverse, ,0.0171833334352968
1690,Ridge,Transverse, ,0.0112945473963234
1700,Ridge,Transverse, ,0.03091014356572
1713,Ridge,Transverse, ,0.00885762970183525
1720,Ridge,Transverse, ,0.011402050588591
1723,Ridge,Transverse, ,0.0149326375353211
1731,Ridge,Transverse, ,0.014699202285548
1736,Ridge,Transverse, ,0.00696215726351825
1738,Ridge,Transverse, ,0.0210057432083374
1745,Ridge,Transverse, ,0.0119614106920677
1755,Ridge,Transverse, ,0.0194249259965784
1759,Ridge,Transverse, ,0.0130694071366294
1760,Ridge,Transverse, ,0.0129390958743095
1785,Ridge,Transverse, ,0.0101056279069448
5167,Ice Margin,Uncertain, ,0.160061564288975
5169,Ice Margin,Uncertain, ,0.613839847888162
5191,River Channel,Small,Not Buried,0.102580078973013
5193,Ice Margin,Uncertain, ,0.238073288757798
5207,Esker, , ,0.0679588330400914
5212,River Channel,Small,Not Buried,0.0716703559034366
5270,River Channel,Small,Not Buried,0.0843155695638926
5282,River Channel,Small,Not Buried,0.128539781977426
5315,Esker, , ,0.0459922988325524
5319,River Channel,Small,Not Buried,0.0437392865474254
5331,Ridge,Compaction, ,0.0119509361255896
5363,Ridge,Compaction, ,0.00824751545282739
5376,Ridge,Compaction, ,0.00861875490979728
5389,River Channel,Small,Not Buried,0.0771010008480463
5403,Ice Margin,Known, ,0.0764902925599016
9180,Ridge,Transverse, ,0.0221264061760497
9301,Ridge,Transverse, ,0.0302864923661597
9318,Ridge,Transverse, ,0.0154777621806924
9340,River Channel,Small,Partly Buried,0.00952503160836634
9342,River Channel,Large,Not Buried,0.0667477988814149
9343,River Channel,Small,Partly Buried,0.245228891348553
9346,River Channel,Large,Not Buried,0.309378743818637
9398,River Channel,Small,Not Buried,0.0386645680049815
9401,River Channel,Small,Not Buried,0.0994826178033449
9406,River Channel,Small,Not Buried,0.135514660890342
9414,River Channel,Large,Not Buried,0.140188055458051
9421,Esker, , ,0.0635676374283986
9423,Esker, , ,0.016097500021995
9434,Esker, , ,0.0160792695415987
9447,Esker, , ,0.031496424723858
2959,Ridge,Iceberg Marks, ,0.0113198272485745
2981,Ridge,Iceberg Marks, ,0.00674919243036307
2990,Ridge,Iceberg Marks, ,0.0177871024752212
2992,Ridge,Iceberg Marks, ,0.01496686807926
2993,Ridge,Iceberg Marks, ,0.00842991135629967
2995,Ridge,Iceberg Marks, ,0.0125375807606425
2998,Ridge,Iceberg Marks, ,0.0195647916586749
2999,Ridge,Iceberg Marks, ,0.0130150151838343
3011,Ridge,Iceberg Marks, ,0.00798018914003979
3015,Ridge,Iceberg Marks, ,0.0127908405135268
3016,Ridge,Iceberg Marks, ,0.0102464648837573
3021,Ridge,Iceberg Marks, ,0.010555674476346
3034,Ridge,Iceberg Marks, ,0.00658450128528174
3041,Ridge,Iceberg Marks, ,0.0192919007292771
3074,Ridge,Iceberg Marks, ,0.00935117729636708
